date,value
12/10/2002,57.19045088
13/10/2002,57.1138108
14/10/2002,56.4085801
15/10/2002,55.45131495
16/10/2002,53.74538657
17/10/2002,53.62094843
18/10/2002,53.36768458
19/10/2002,53.37351409
20/10/2002,53.23287013
21/10/2002,51.948187
22/10/2002,54.04480299
23/10/2002,52.72457098
24/10/2002,52.85998165
25/10/2002,52.45070372
26/10/2002,51.80767549
27/10/2002,54.25865259
28/10/2002,53.00362734
29/10/2002,52.47423826
30/10/2002,49.84372095
31/10/2002,50.63971193
01/11/2002,50.73769461
02/11/2002,50.75835045
03/11/2002,48.42760036
04/11/2002,51.5859618
05/11/2002,49.57553565
06/11/2002,50.03988808
07/11/2002,49.44681294
08/11/2002,50.26869987
09/11/2002,49.60728712
10/11/2002,51.16380474
11/11/2002,49.95076752
12/11/2002,50.95017715
13/11/2002,49.09519183
14/11/2002,49.08678057
15/11/2002,50.31515174
16/11/2002,48.54266451
17/11/2002,48.29751319
18/11/2002,46.92868336
19/11/2002,47.48695727
20/11/2002,46.22271837
21/11/2002,47.01136908
22/11/2002,47.15666254
23/11/2002,47.02802738
24/11/2002,47.42723119
25/11/2002,45.47596731
26/11/2002,47.25078856
27/11/2002,45.25788267
28/11/2002,47.31174208
29/11/2002,45.06538983
30/11/2002,45.29798723
01/12/2002,45.18266927
02/12/2002,43.10970103
03/12/2002,44.74860288
04/12/2002,42.04248714
05/12/2002,42.73845528
06/12/2002,42.29273433
07/12/2002,40.93669982
08/12/2002,41.63388275
09/12/2002,40.27375039
10/12/2002,41.35870288
11/12/2002,39.35694665
12/12/2002,40.6210324
13/12/2002,37.88041551
14/12/2002,39.09059186
15/12/2002,38.87601282
16/12/2002,37.4373889
17/12/2002,37.71004845
18/12/2002,35.82467705
19/12/2002,40.36028517
20/12/2002,34.03196275
21/12/2002,37.22293484
22/12/2002,35.24557747
23/12/2002,33.81817412
24/12/2002,32.76466521
25/12/2002,32.2721809
26/12/2002,31.10438212
27/12/2002,29.67334517
28/12/2002,27.19809036
29/12/2002,30.04021811
30/12/2002,31.73356836
31/12/2002,29.32654854
01/01/2003,28.39946858
02/01/2003,29.09400536
03/01/2003,26.69927091
04/01/2003,28.98453166
