date,value
24/08/2002,38.90200946
25/08/2002,36.54145793
26/08/2002,30.01615734
27/08/2002,27.33128497
28/08/2002,25.67508545
29/08/2002,27.08988154
30/08/2002,26.23178812
31/08/2002,26.90216289
01/09/2002,25.07346883
02/09/2002,25.19484918
03/09/2002,26.73830995
04/09/2002,26.22086384
05/09/2002,25.86898072
06/09/2002,25.94043681
07/09/2002,31.45869687
08/09/2002,33.3891228
09/09/2002,33.15488705
10/09/2002,33.02554264
11/09/2002,33.87308452
12/09/2002,33.03796135
13/09/2002,32.87153882
14/09/2002,33.99147877
15/09/2002,33.10372502
16/09/2002,35.79288771
17/09/2002,35.89579335
18/09/2002,36.97157505
19/09/2002,38.64559178
20/09/2002,36.11644484
21/09/2002,36.34463762
22/09/2002,34.82682451
23/09/2002,34.33778505
24/09/2002,32.66961916
25/09/2002,30.88754309
26/09/2002,28.51653116
27/09/2002,30.14123574
28/09/2002,28.27052533
29/09/2002,26.67719812
30/09/2002,27.21293848
01/10/2002,27.19104942
02/10/2002,26.68201646
03/10/2002,26.85288423
04/10/2002,27.06079302
05/10/2002,26.74000668
06/10/2002,27.00992763
07/10/2002,27.07559121
08/10/2002,27.56944904
09/10/2002,27.01026064
10/10/2002,25.92922586
11/10/2002,26.55951522
12/10/2002,25.95411671
13/10/2002,25.9439639
14/10/2002,25.39016736
15/10/2002,25.36749675
16/10/2002,22.90919268
17/10/2002,25.59374994
18/10/2002,24.6942585
19/10/2002,24.74070336
20/10/2002,24.72304834
21/10/2002,26.35404745
22/10/2002,23.35778585
23/10/2002,24.94070873
24/10/2002,24.07198265
25/10/2002,23.699197
26/10/2002,23.73952022
27/10/2002,23.45564281
28/10/2002,23.00054693
29/10/2002,22.19362513
30/10/2002,23.16087538
31/10/2002,22.50280808
01/11/2002,22.39055642
02/11/2002,22.34606198
03/11/2002,23.77419352
04/11/2002,21.46414367
05/11/2002,21.50091975
06/11/2002,22.62100587
07/11/2002,22.39129794
08/11/2002,22.40310944
09/11/2002,25.78998387
10/11/2002,22.5594262
11/11/2002,20.33524767
12/11/2002,21.74162778
13/11/2002,20.97225395
14/11/2002,20.69942667
15/11/2002,21.35166821
16/11/2002,19.67094391
17/11/2002,19.5945876
18/11/2002,18.56616147
19/11/2002,18.60400711
20/11/2002,18.59691367
21/11/2002,17.64683968
22/11/2002,18.81493327
23/11/2002,17.32361011
24/11/2002,18.35592724
25/11/2002,16.84080505
26/11/2002,17.56981738
27/11/2002,16.53068021
28/11/2002,18.56522947
29/11/2002,16.72148753
30/11/2002,16.31004199
01/12/2002,17.15030164
02/12/2002,14.99443516
03/12/2002,16.12377833
04/12/2002,14.0592394
05/12/2002,14.90763726
06/12/2002,14.57545602
07/12/2002,13.13429708
08/12/2002,14.70735099
09/12/2002,12.59249513
10/12/2002,13.60769451
11/12/2002,12.33777923
12/12/2002,14.83050686
13/12/2002,11.66259478
14/12/2002,12.54351962
15/12/2002,12.74186873
16/12/2002,11.78256509
17/12/2002,12.37112796
18/12/2002,10.76165082
19/12/2002,12.79872648
20/12/2002,9.727181425
21/12/2002,10.59761067
22/12/2002,10.41846212
23/12/2002,9.80762589
24/12/2002,9.22689547
25/12/2002,8.959116741
26/12/2002,9.044173822
27/12/2002,8.14025611
28/12/2002,9.100451636
29/12/2002,8.111853264
30/12/2002,8.585508433
31/12/2002,8.305554739
01/01/2003,6.813710449
02/01/2003,8.296110139
03/01/2003,6.925282098
04/01/2003,7.784455313
05/01/2003,6.666923638
06/01/2003,8.418952478
07/01/2003,6.542111645
08/01/2003,5.472214496
09/01/2003,6.728013424
10/01/2003,5.827501213
11/01/2003,6.230711824
12/01/2003,5.532258674
13/01/2003,6.705772836
14/01/2003,4.981278606
15/01/2003,7.188464176
16/01/2003,5.509853021
17/01/2003,4.67011547
18/01/2003,5.189427474
19/01/2003,5.433695246
20/01/2003,5.24414739
21/01/2003,4.757476952
22/01/2003,5.630645177
23/01/2003,4.385419347
24/01/2003,3.756080763
25/01/2003,4.453820439
26/01/2003,3.822097079
27/01/2003,4.095048534
28/01/2003,3.661577228
29/01/2003,4.218462999
30/01/2003,3.472597012
31/01/2003,4.865634275
01/02/2003,3.522346568
02/02/2003,3.145649758
03/02/2003,3.518092846
04/02/2003,2.973044522
05/02/2003,3.432486178
06/02/2003,2.799879383
07/02/2003,3.573752514
08/02/2003,2.808757315
09/02/2003,2.618238641
10/02/2003,2.930454565
11/02/2003,2.563921047
12/02/2003,2.1979429
13/02/2003,2.43026228
14/02/2003,3.071602889
15/02/2003,2.329809205
16/02/2003,2.937293591
17/02/2003,2.382685101
18/02/2003,2.638387572
19/02/2003,2.488770781
20/02/2003,2.23323466
21/02/2003,2.394302271
22/02/2003,2.198150346
23/02/2003,2.572202251
24/02/2003,2.138107923
25/02/2003,2.187518789
26/02/2003,2.27109592
27/02/2003,1.794513022
28/02/2003,2.017197119
01/03/2003,1.931385144
02/03/2003,2.040928073
03/03/2003,1.90582006
04/03/2003,2.235476891
05/03/2003,1.969462766
06/03/2003,1.620267071
07/03/2003,1.91390658
08/03/2003,1.668420958
09/03/2003,1.860958177
10/03/2003,1.599748796
11/03/2003,1.749353685
12/03/2003,1.597173993
13/03/2003,1.469980725
14/03/2003,1.552980969
15/03/2003,1.325568424
16/03/2003,1.37574199
17/03/2003,1.468698713
18/03/2003,1.547525309
19/03/2003,1.394186852
20/03/2003,1.662813298
21/03/2003,1.569368347
22/03/2003,1.508137019
23/03/2003,1.382132521
24/03/2003,1.273285545
25/03/2003,1.237425816
26/03/2003,1.452231122
27/03/2003,2.125677327
28/03/2003,1.366666811
29/03/2003,1.114041844
30/03/2003,1.484348595
31/03/2003,1.197502686
01/04/2003,1.210552053
02/04/2003,1.341730496
03/04/2003,1.291578971
04/04/2003,1.185751307
05/04/2003,1.397406744
06/04/2003,1.153803882
07/04/2003,1.039607778
08/04/2003,1.590796078
09/04/2003,1.092460918
10/04/2003,1.126320341
11/04/2003,1.21035072
12/04/2003,1.290020912
13/04/2003,1.169768327
14/04/2003,1.097046191
15/04/2003,1.428908232
16/04/2003,1.135213922
17/04/2003,1.475778308
18/04/2003,1.442062476
19/04/2003,1.929551327
20/04/2003,2.00525327
21/04/2003,3.760576354
22/04/2003,1.50008055
23/04/2003,2.653723975
24/04/2003,1.806136294
25/04/2003,2.724660374
26/04/2003,1.332054101
27/04/2003,1.13627525
28/04/2003,2.079642148
29/04/2003,1.422573506
30/04/2003,1.189923022
01/05/2003,1.176967679
02/05/2003,1.182224402
03/05/2003,0.986392813
04/05/2003,1.054570137
05/05/2003,1.121050286
06/05/2003,1.013341485
07/05/2003,1.421833591
08/05/2003,1.196501067
09/05/2003,1.443456927
10/05/2003,1.385842502
11/05/2003,1.492025242
12/05/2003,0.951844189
13/05/2003,1.60537328
14/05/2003,2.28536876
15/05/2003,1.128021906
16/05/2003,2.504461488
17/05/2003,1.177047084
18/05/2003,1.294321236
19/05/2003,3.171044628
20/05/2003,5.530167016
21/05/2003,6.775951016
22/05/2003,8.792792894
23/05/2003,17.60764524
24/05/2003,15.4776781
25/05/2003,19.31131383
